NORAD ID,Satellite Name,Type,Mode,Downlink (MHz),Uplink (MHz),Inverted
67391,Flamingo-1,Transmitter,FM,2240.0000,N/A,False
44885,FloripaSat-1,Transceiver,GFSK,436.1000,436.1000,False
44885,FloripaSat-1,Transmitter,GFSK,145.9000,N/A,False
98465,Foras Promineo,Transmitter,LoRa,437.4000,N/A,False
66778,Foresail-1p,Transceiver,GMSK,437.1250,437.1250,False
66778,Foresail-1p,Transmitter,GMSK,437.1250,N/A,False
64546,ForgeStar-1,Transmitter,FM,2262.1300,N/A,False
64546,ForgeStar-1,Transmitter,FM,2260.9900,N/A,False
99496,FossaSat-2E6,Transmitter,LoRa,401.7000,N/A,False
69015,FrontierSat,Transmitter,FSK AX.100 Mode 5,436.1500,N/A,False
67279,GALAPAGOS-UTE-SWSU,Transmitter,FSK,435.7500,N/A,False
67279,GALAPAGOS-UTE-SWSU,Transmitter,SSTV,437.0500,N/A,False
67279,GALAPAGOS-UTE-SWSU,Transmitter,AFSK,437.0500,N/A,False
57486,GALASSIA-2,Transmitter,FSK AX.100 Mode 5,436.4000,N/A,False
39150,GAOFEN 1,Transmitter,BPSK,2235.1280,N/A,False
40118,GAOFEN 2,Transmitter,BPSK,2212.5630,N/A,False
49495,GAOFEN 3 02,Transmitter,FM,2212.0850,N/A,False
52200,GAOFEN 3 03,Transmitter,FM,2208.2400,N/A,False
43484,GAOFEN 6,Transmitter,FM,2205.4740,N/A,False
44703,GAOFEN 7,Transmitter,LoRa,400.4500,N/A,False
44703,GAOFEN 7,Transmitter,BPSK,2202.4780,N/A,False
44703,GAOFEN 7,Transmitter,BPSK,2251.8170,N/A,False
40701,GAOFEN 8,Transmitter,FM,2280.0000,N/A,False
45856,GAOFEN DUOMO,Transmitter,FM,2283.1160,N/A,False
49122,GAOFEN-5 02,Transmitter,BPSK,2230.3170,N/A,False
98361,GARAI-B,Transmitter,FM,2243.0000,N/A,False
38337,GCOM W1,Transmitter,FM,2220.0000,N/A,False
43065,GCOM-C,Transmitter,BPSK,2220.0000,N/A,False
56934,GEISAT PRECURSOR,Transmitter,FM,401.4000,N/A,False
98354,GEMS2-Amethyst,Transmitter,FM,2245.0000,N/A,False
98354,GEMS2-Amethyst,Transmitter,FM,2253.0000,N/A,False
98354,GEMS2-Amethyst,Transmitter,FM,8150.0000,N/A,False
98354,GEMS2-Amethyst,Transmitter,FM,8300.0000,N/A,False
58276,GENMAT-1,Transmitter,GFSK,2245.0000,N/A,False
15595,GEOSAT,Transmitter,CW,400.0320,N/A,False
15595,GEOSAT,Transmitter,CW,150.0125,N/A,False
62612,GESAT GEN1,Transmitter,FM,2287.5250,N/A,False
62612,GESAT GEN1,Transmitter,FM,2289.5750,N/A,False
62612,GESAT GEN1,Transmitter,FM,8366.5000,N/A,False
56958,GHOST-3,Transmitter,GFSK,400.5000,N/A,False
59133,GHOST-4,Transmitter,FSK,400.5000,N/A,False
62388,GITAI-SC1,Transmitter,FSK,2264.0000,N/A,False
62388,GITAI-SC1,Transmitter,QPSK,8200.0000,N/A,False
63027,GLOBAL 31,Transmitter,FM,400.9450,N/A,False
64231,GLOBAL 32,Transmitter,FM,401.5000,N/A,False
49772,GLOBAL-12,Transmitter,GMSK,401.4350,N/A,False
49773,GLOBAL-13,Transmitter,FM,401.3750,N/A,False
49950,GLOBAL-16,Transmitter,BPSK,401.1500,N/A,False
49949,GLOBAL-17,Transmitter,FM,400.8750,N/A,False
52196,GLOBAL-18,Transmitter,BPSK,401.2250,N/A,False
52196,GLOBAL-18,Transmitter,FM,400.8750,N/A,False
52196,GLOBAL-18,Transmitter,FM,401.0850,N/A,False
55982,GLOBAL-19,Transmitter,FM,401.0150,N/A,False
43812,GLOBAL-2,Transmitter,FM,401.5000,N/A,False
43812,GLOBAL-2,Transmitter,FM,400.7490,N/A,False
66554,GLOBAL-33,Transmitter,FM,401.0150,N/A,False
44499,GLOBAL-4,Transmitter,FM,401.5000,N/A,False
55983,GLOBAL-5,Transmitter,FM,401.0150,N/A,False
47971,GLOBAL-9,Transmitter,BPSK,401.5000,N/A,False
47971,GLOBAL-9,Transmitter,FM,400.8760,N/A,False
98828,GNA-3,Transmitter,FM,2219.0000,N/A,False
52158,GNOMES-3,Transmitter,BPSK,2282.4500,N/A,False
98841,GNOMES-5,Transmitter,FM,8260.0000,N/A,False
35491,GOES 14,Transmitter,BPSK,1694.0000,N/A,False
41866,GOES-16,Transmitter,FM,1544.5500,N/A,False
41866,GOES-16,Transmitter,BPSK,1693.0000,N/A,False
41866,GOES-16,Transmitter,FM,1686.6000,N/A,False
41866,GOES-16,Transmitter,FM,1694.1000,N/A,False
43226,GOES-17,Transmitter,FM,468.7750,N/A,False
43226,GOES-17,Transmitter,FM,148.5450,N/A,False
43226,GOES-17,Transmitter,BPSK PMT-A3,1694.1000,N/A,False
43226,GOES-17,Transmitter,OQPSK,1692.7000,N/A,False
43226,GOES-17,Transmitter,FM,468.8250,N/A,False
43226,GOES-17,Transmitter,FM,1693.0000,N/A,False
43226,GOES-17,Transmitter,BPSK,1544.5500,N/A,False
43226,GOES-17,Transmitter,PSK,2211.0400,N/A,False
51850,GOES-18,Transmitter,FM,1686.6000,N/A,False
51850,GOES-18,Transmitter,FM,1694.1000,N/A,False
51850,GOES-18,Transmitter,FM,1693.0000,N/A,False
51850,GOES-18,Transmitter,FM,2211.0400,N/A,False
51850,GOES-18,Transmitter,FM,1544.5500,N/A,False
51850,GOES-18,Transmitter,FM,1679.9000,N/A,False
51850,GOES-18,Transmitter,FM,468.7750,N/A,False
60133,GOES-19,Transmitter,BPSK,1693.0000,N/A,False
60133,GOES-19,Transmitter,FM,16941.0000,N/A,False
60133,GOES-19,Transmitter,FM,1681.6000,N/A,False
60133,GOES-19,Transmitter,FM,1694.1000,N/A,False
39430,GOMX 1,Transmitter,FM,8198.0000,N/A,False
39430,GOMX 1,Transmitter,GMSK,437.2500,N/A,False
40063,GONETS M 10,Transmitter,FM,388.7874,N/A,False
40063,GONETS M 10,Transmitter,FM,388.6873,N/A,False
40552,GONETS M 11,Transmitter,FM,387.0624,N/A,False
40552,GONETS M 11,Transmitter,FM,387.8373,N/A,False
40552,GONETS M 11,Transmitter,FM,387.6248,N/A,False
40552,GONETS M 11,Transmitter,FM,264.9810,N/A,False
40553,GONETS M 12,Transmitter,FM,266.9510,N/A,False
40553,GONETS M 12,Transmitter,FM,387.8373,N/A,False
40553,GONETS M 12,Transmitter,FM,387.6248,N/A,False
40553,GONETS M 12,Transmitter,FM,387.0618,N/A,False
40554,GONETS M 13,Transmitter,FM,387.0622,N/A,False
40554,GONETS M 13,Transmitter,FM,387.6248,N/A,False
40554,GONETS M 13,Transmitter,FM,387.8373,N/A,False
40554,GONETS M 13,Transmitter,FM,265.0590,N/A,False
44906,GONETS M 15,Transmitter,FM,387.4623,N/A,False
44907,GONETS M 16,Transmitter,FM,387.6497,N/A,False
46486,GONETS M 17,Transmitter,FM,388.6873,N/A,False
46486,GONETS M 17,Transmitter,FM,387.1748,N/A,False
46486,GONETS M 17,Transmitter,FM,387.7750,N/A,False
46486,GONETS M 17,Transmitter,FM,388.7873,N/A,False
46487,GONETS M 18,Transmitter,FM,387.1748,N/A,False
46487,GONETS M 18,Transmitter,FM,387.7740,N/A,False
46488,GONETS M 19,Transmitter,FM,388.7874,N/A,False
47227,GONETS M 20,Transmitter,FM,388.7873,N/A,False
47227,GONETS M 20,Transmitter,FM,262.9100,N/A,False
47227,GONETS M 20,Transmitter,FM,388.6873,N/A,False
47228,GONETS M 21,Transmitter,FM,388.7874,N/A,False
47228,GONETS M 21,Transmitter,FM,262.9100,N/A,False
47229,GONETS M 22,Transmitter,FM,262.9100,N/A,False
47229,GONETS M 22,Transmitter,FM,388.6873,N/A,False
47229,GONETS M 22,Transmitter,FM,388.7873,N/A,False
39249,GONETS M 5,Transmitter,FM,388.6873,N/A,False
39249,GONETS M 5,Transmitter,FM,387.1748,N/A,False
39249,GONETS M 5,Transmitter,FM,387.4620,N/A,False
39249,GONETS M 5,Transmitter,FM,388.7874,N/A,False
39251,GONETS M 7,Transmitter,FM,387.4497,N/A,False
39251,GONETS M 7,Transmitter,FM,388.6750,N/A,False
39251,GONETS M 7,Transmitter,FM,388.7749,N/A,False
54150,GONETS-M 23,Transmitter,FM,388.6874,N/A,False
54150,GONETS-M 23,Transmitter,FM,388.7873,N/A,False
54150,GONETS-M 23,Transmitter,FM,387.7750,N/A,False
54150,GONETS-M 23,Transmitter,FM,387.1747,N/A,False
54151,GONETS-M 24,Transmitter,FM,262.9100,N/A,False
54151,GONETS-M 24,Transmitter,FM,388.7874,N/A,False
54151,GONETS-M 24,Transmitter,FM,387.7747,N/A,False
54151,GONETS-M 24,Transmitter,FM,388.5000,N/A,False
54151,GONETS-M 24,Transmitter,FM,388.6874,N/A,False
54152,GONETS-M 25,Transmitter,FM,262.9100,N/A,False
54152,GONETS-M 25,Transmitter,FM,388.7873,N/A,False
54152,GONETS-M 25,Transmitter,FM,388.6873,N/A,False
54152,GONETS-M 25,Transmitter,FM,387.1748,N/A,False
33492,GOSAT (IBUKI),Transmitter,FM,2220.0000,N/A,False
39574,GPM,Transmitter,FM,2287.5010,N/A,False
98355,GRAVITAS,Transmitter,FM,400.5750,N/A,False
60237,GRBBeta,Transmitter,GFSK,145.9350,N/A,False
60237,GRBBeta,Transmitter,GFSK,436.7850,N/A,False
60237,GRBBeta,Transmitter,FSK,2405.0000,N/A,False
60237,GRBBeta,Transceiver,GFSK,145.9350,145.9350,False
60237,GRBBeta,Transceiver,GFSK,436.7850,436.7850,False
60237,GRBBeta,Transmitter,CW,436.7850,N/A,False
53106,GREENCUBE,Transmitter,FSK AX.100 Mode 5,435.3100,N/A,False
53106,GREENCUBE,Transmitter,FSK AX.100 Mode 5,435.3100,N/A,False
53106,GREENCUBE,Transceiver,FSK AX.100 Mode 5,435.3100,435.3100,False
56946,GREGOIRE,Transmitter,FM,8320.0000,N/A,False
56946,GREGOIRE,Transmitter,FM,2223.0000,N/A,False
43890,GRUS-1A,Transmitter,FM,2275.9000,N/A,False
47934,GRUS-1B,Transmitter,BPSK,2275.9000,N/A,False
47934,GRUS-1B,Transmitter,FM,401.4160,N/A,False
47933,GRUS-1C,Transmitter,FM,2275.9000,N/A,False
47936,GRUS-1D,Transmitter,FM,2275.9000,N/A,False
47935,GRUS-1D,Transmitter,FM,2275.9000,N/A,False
64579,GRUS-3 ALPHA,Transmitter,FM,2275.9000,N/A,False
67684,GXIBA-1,Transmitter,MSK AX.100 Mode 5,437.3000,N/A,False
98476,GYEONGGISAT-1,Transmitter,FM,2219.0000,N/A,False
98476,GYEONGGISAT-1,Transmitter,FM,2246.0000,N/A,False
41727,Gaofen 3,Transmitter,FM,2215.9160,N/A,False
62635,Garai-A,Transmitter,BPSK,2241.0000,N/A,False
98320,Gemini-Pollux,Transmitter,BPSK,436.5000,N/A,False
98320,Gemini-Pollux,Transmitter,BPSK,436.5000,N/A,False
64880,Geoscan-1,Transmitter,GFSK,435.9700,N/A,False
64890,Geoscan-2,Transmitter,GFSK,436.1600,N/A,False
64893,Geoscan-3,Transmitter,GFSK,435.7400,N/A,False
64892,Geoscan-4,Transmitter,GFSK,435.3350,N/A,False
64891,Geoscan-5,Transmitter,GFSK,436.6600,N/A,False
64879,Geoscan-6,Transmitter,GFSK,436.9400,N/A,False
59130,Ghost 5,Transmitter,FSK,400.5030,N/A,False
56195,Ghost-1,Transmitter,FSK,400.5000,N/A,False
49469,Global-14,Transmitter,FM,400.8750,N/A,False
99459,Gossamer Piccolomini,Transmitter,LoRa,917.5000,N/A,False
98402,Grifon-1,Transmitter,LoRa,401.3150,N/A,False
98401,Grifon-2,Transmitter,LoRa,401.3150,N/A,False
98400,Grifon-3,Transmitter,LoRa,401.4000,N/A,False
98399,Grifon-4,Transmitter,LoRa,401.4000,N/A,False
57213,H2SAT,Transmitter,FM,2285.9720,N/A,False
68446,HADES-SA,Transceiver,FSK,436.8750,145.8750,False
68446,HADES-SA,Transmitter,GENESIS FSK,436.8750,N/A,False
68446,HADES-SA,Transmitter,GENESIS FSK,436.8750,N/A,False
68446,HADES-SA,Transmitter,SSDV,436.8750,N/A,False
43609,HAIYANG 1C,Transmitter,FM,2210.1670,N/A,False
37781,HAIYANG 2A,Transmitter,FM,2228.3920,N/A,False
48621,HAIYANG 2D,Transmitter,FM,2237.0410,N/A,False
61936,HAIYANG 4A,Transmitter,FM,2220.0000,N/A,False
46469,HAIYANG-2C,Transmitter,BPSK,2202.7200,N/A,False
46469,HAIYANG-2C,Transmitter,FM,2216.7190,N/A,False
59148,HAMMER,Transmitter,FM,2263.4660,N/A,False
28650,HAMSAT,Transmitter,PSK,137.2000,N/A,False
28650,HAMSAT,Transmitter,CW,145.8600,N/A,False
98525,HAVEN-DEMO,Transmitter,FM,400.5000,N/A,False
98525,HAVEN-DEMO,Transmitter,FM,400.5750,N/A,False
58349,HAYANG 3A,Transmitter,BPSK,2226.9620,N/A,False
98704,HCT-SAT1,Transmitter,GMSK,436.2000,N/A,False
98470,HCT-SAT2,Transmitter,GMSK,436.3000,N/A,False
69021,HELIOS,Transmitter,FSK,2255.0000,N/A,False
28492,HELIOS 2A,Transmitter,FM,2206.5420,N/A,False
63242,HERMES H1,Transmitter,GFSK,401.5000,N/A,False
63243,HERMES H2,Transmitter,GFSK,401.5000,N/A,False
63835,HERMES H3,Transmitter,GFSK,401.5000,N/A,False
63833,HERMES H4,Transmitter,GFSK,401.5000,N/A,False
63834,HERMES H5,Transmitter,GFSK,401.5000,N/A,False
63489,HERMES H6,Transmitter,GFSK,401.5000,N/A,False
99060,HERON Mk. II,Transceiver,GFSK,437.1200,437.1200,False
49400,HIBARI,Transmitter,GMSK,2285.0090,N/A,False
43774,HIBER-2,Transmitter,BPSK,401.4400,N/A,False
14154,HILAT,Transmitter,CW,401.9930,N/A,False
14154,HILAT,Transmitter,FM,1239.0840,N/A,False
14154,HILAT,Transmitter,FM,399.9440,N/A,False
14154,HILAT,Transmitter,FM,137.6760,N/A,False
14154,HILAT,Transmitter,FM,390.0820,N/A,False
14154,HILAT,Transmitter,FM,413.0280,N/A,False
39445,HINCUBE,Transmitter,FM,437.3050,N/A,False
57519,HJ 2F,Transmitter,BPSK,2208.0020,N/A,False
33320,HJ-1A,Transmitter,BPSK,2241.5973,N/A,False
33321,HJ-1B,Transmitter,BPSK,2209.7942,N/A,False
33321,HJ-1B,Transmitter,FM,8260.0000,N/A,False
33321,HJ-1B,Transmitter,FM,8140.0000,N/A,False
46478,HJ-2A,Transmitter,FM,2237.5220,N/A,False
46479,HJ-2B,Transmitter,BPSK,2243.2780,N/A,False
54035,HJ-2E,Transmitter,BPSK,2203.2020,N/A,False
63429,HJS-6B,Transmitter,FM,2244.1000,N/A,False
98771,HOD-HOD,Transmitter,LoRa,436.2500,N/A,False
98771,HOD-HOD,Transmitter,FM,2234.0000,N/A,False
98771,HOD-HOD,Transmitter,FM,437.3500,N/A,False
98771,HOD-HOD,Transmitter,FM,2231.0000,N/A,False
98771,HOD-HOD,Transmitter,FSK,436.2500,N/A,False
98771,HOD-HOD,Transmitter,FM,144.2250,N/A,False
98771,HOD-HOD,Transmitter,FM,2228.0000,N/A,False
98771,HOD-HOD,Transmitter,FM,2225.0000,N/A,False
98771,HOD-HOD,Transmitter,FM,401.6500,N/A,False
40015,HODOYOSHI 3,Transmitter,FM,2263.6060,N/A,False
69648,HOKUSHIN-1,Transmitter,UNKNOWN,2287.5000,N/A,False
43914,HONGYAN 1,Transmitter,FM,2257.2270,N/A,False
59098,HORACIO,Transmitter,FM,401.2020,N/A,False
55690,HORUS 1,Transmitter,FM,2207.2800,N/A,False
55844,HORUS 2,Transmitter,FM,2262.4820,N/A,False
38340,HORYU 2,Transmitter,CW,437.3750,N/A,False
41340,HORYU-IV,Transmitter,AFSK,437.3750,N/A,False
41340,HORYU-IV,Transmitter,CW,437.3750,N/A,False
41340,HORYU-IV,Transmitter,BPSK,2400.3000,N/A,False
41340,HORYU-IV,Transmitter,CW,437.3730,N/A,False
66670,HUNITY,Transmitter,GMSK,437.3900,N/A,False
42758,HXMT,Transmitter,FM,2216.3914,N/A,False
98414,HYDRA-2,Transmitter,GMSK,401.3200,N/A,False
98506,HYDROGNSS-1,Transmitter,FM,2243.3330,N/A,False
98506,HYDROGNSS-1,Transmitter,FM,2240.0000,N/A,False
98505,HYDROGNSS-2,Transmitter,FM,2243.3330,N/A,False
98505,HYDROGNSS-2,Transmitter,FM,2240.0000,N/A,False
99458,HYPSO-1,Transmitter,FM,401.5000,N/A,False
99458,HYPSO-1,Transmitter,FM,400.5750,N/A,False
98852,HYPSO-2,Transmitter,FM,8200.0000,N/A,False
98852,HYPSO-2,Transmitter,FM,401.5000,N/A,False
98852,HYPSO-2,Transmitter,FM,400.5750,N/A,False
43719,HYSIS,Transmitter,FM,2262.8620,N/A,False
43719,HYSIS,Transmitter,FM,2245.0000,N/A,False
98630,HYVRID,Transmitter,GFSK,436.5000,N/A,False
98630,HYVRID,Transmitter,FM,2404.7500,N/A,False
43655,Haiyang 2B,Transmitter,FM,2247.1270,N/A,False
31113,Haiyang-1B,Transmitter,BPSK,2273.5000,N/A,False
31113,Haiyang-1B,Transmitter,BPSK,2273.5000,N/A,False
45721,Hayang 1D,Transmitter,FM,2216.1600,N/A,False
98998,Hello Test 1,Transmitter,FSK,401.0750,N/A,False
98998,Hello Test 1,Transmitter,FSK,2262.5000,N/A,False
98999,Hello Test 2,Transmitter,FSK,401.0750,N/A,False
98999,Hello Test 2,Transmitter,FSK,2262.5000,N/A,False
98657,HelloSpace SKYLINK-1,Transmitter,FSK,401.0750,N/A,False
98656,HelloSpace SKYLINK-2,Transmitter,FSK,401.0750,N/A,False
29479,Hinode (SOLAR B),Transmitter,FM,2256.2190,N/A,False
40011,Hodoyoshi 4,Transmitter,FM,2263.5920,N/A,False
57188,Hors 1,Transmitter,FSK,435.3000,N/A,False
57188,Hors 1,Transmitter,FSK,435.3000,N/A,False
57196,Hors 2,Transmitter,FSK,435.5000,N/A,False
57196,Hors 2,Transmitter,FSK,435.5000,N/A,False
61753,Hors 3,Transmitter,FSK,435.6500,N/A,False
61753,Hors 3,Transmitter,FSK,435.2000,N/A,False
61754,Hors 4,Transmitter,FSK,435.7000,N/A,False
56954,Hotsat-1,Transmitter,FM,2240.0000,N/A,False
64565,Hubble-4,Transmitter,FSK,402.7900,N/A,False
64565,Hubble-4,Transmitter,FM,2022.5000,N/A,False
64565,Hubble-4,Transmitter,FM,2200.5000,N/A,False
64840,Hubble-5,Transmitter,FM,2200.5000,N/A,False
64840,Hubble-5,Transmitter,FM,2022.5000,N/A,False
64840,Hubble-5,Transmitter,FSK,402.7900,N/A,False
64562,Hubble-6,Transmitter,GMSK,401.1000,N/A,False
64562,Hubble-6,Transmitter,FM,2200.5000,N/A,False
64562,Hubble-6,Transmitter,FM,402.7900,N/A,False
64592,Hubble-7,Transmitter,GMSK,401.1000,N/A,False
64592,Hubble-7,Transmitter,FM,2200.5000,N/A,False
64592,Hubble-7,Transmitter,FM,402.7900,N/A,False
55093,Huygens,Transmitter,BPSK,2207.0000,N/A,False
55093,Huygens,Transmitter,FM,401.5000,N/A,False
55093,Huygens,Transmitter,BPSK,2206.5000,N/A,False
98308,Hydra-3,Transmitter,GMSK,401.3200,N/A,False
61772,HyperView-1G,Transmitter,DVB-S2,10465.0000,N/A,False
61772,HyperView-1G,Transmitter,GMSK USP,436.6000,N/A,False
61772,HyperView-1G,Transmitter,GMSK USP,436.5400,N/A,False
98848,Hyperfield-1,Transmitter,FM,2248.3000,N/A,False
98848,Hyperfield-1,Transmitter,FM,8130.0000,N/A,False
64552,Hyperfield-1B,Transmitter,FM,8130.0000,N/A,False
64552,Hyperfield-1B,Transmitter,FM,2248.3000,N/A,False
64552,Hyperfield-1B,Transmitter,BPSK,2245.3950,N/A,False
43613,ICESat-2,Transmitter,FM,2279.1000,N/A,False
98658,ICEYE-4,Transmitter,FM,2238.0000,N/A,False
43800,ICEYE-X2,Transmitter,BPSK,2263.5000,N/A,False
55049,ICEYE-X21,Transmitter,BPSK,2263.5000,N/A,False
56963,ICEYE-X25,Transmitter,BPSK,2263.5000,N/A,False
56961,ICEYE-X26,Transmitter,BPSK,2269.6500,N/A,False
56947,ICEYE-X30,Transmitter,BPSK,2275.9200,N/A,False
58288,ICEYE-X31,Transmitter,BPSK,2263.5000,N/A,False
58288,ICEYE-X31,Transmitter,FM,2246.0200,N/A,False
60548,ICEYE-X33,Transmitter,BPSK,2276.0000,N/A,False
58294,ICEYE-X34,Transmitter,BPSK,2269.7000,N/A,False
58302,ICEYE-X35,Transmitter,BPSK,2263.6000,N/A,False
59102,ICEYE-X37,Transmitter,BPSK,2263.5000,N/A,False
59100,ICEYE-X38,Transmitter,BPSK,2269.7000,N/A,False
44390,ICEYE-X4,Transmitter,BPSK,2263.5000,N/A,False
60549,ICEYE-X40,Transmitter,FM,2269.7750,N/A,False
62700,ICEYE-X41,Transmitter,BPSK,2263.5000,N/A,False
62698,ICEYE-X42,Transmitter,BPSK,2276.0000,N/A,False
60539,ICEYE-X43,Transmitter,,2263.5000,N/A,False
62707,ICEYE-X44,Transmitter,FM,2269.7250,N/A,False
62705,ICEYE-X45,Transmitter,BPSK,2263.5000,N/A,False
63258,ICEYE-X46,Transmitter,FM,2276.0000,N/A,False
63255,ICEYE-X50,Transmitter,FM,2263.5000,N/A,False
63257,ICEYE-X51,Transmitter,FM,2269.7500,N/A,False
64572,ICEYE-X52,Transmitter,FM,2263.5000,N/A,False
64584,ICEYE-X53,Transmitter,FM,2265.1250,N/A,False
64570,ICEYE-X54,Transmitter,FM,2263.5000,N/A,False
64581,ICEYE-X55,Transmitter,FM,2269.7250,N/A,False
64574,ICEYE-X56,Transmitter,,2269.7250,N/A,False
64578,ICEYE-X57,Transmitter,FM,2275.8800,N/A,False
46497,ICEYE-X6,Transmitter,FM,2263.6200,N/A,False
66754,ICEYE-X61,Transmitter,FM,2240.0000,N/A,False
66755,ICEYE-X62,Transmitter,FM,2270.0000,N/A,False
46496,ICEYE-X7,Transmitter,BPSK,2263.5000,N/A,False
68497,ICEYE-X75,Transmitter,FM,2263.5000,N/A,False
68995,ICEYE-X78,Transmitter,UNKNOWN,2269.7000,N/A,False
26857,ICO F2,Transmitter,LoRa,2185.5000,N/A,False
26857,ICO F2,Transmitter,BPSK,2212.7000,N/A,False
26857,ICO F2,Transmitter,LoRa,2198.7300,N/A,False
26857,ICO F2,Transmitter,LoRa,2198.7000,N/A,False
39432,ICUBE-1,Transceiver,FM,145.9470,435.0600,False
39432,ICUBE-1,Transmitter,BPSK,145.9470,N/A,False
43223,IGS OPT 6,Transmitter,FM,2260.0000,N/A,False
42072,IGS RADAR 5,Transmitter,FM,2242.0000,N/A,False
55329,IGS RADAR 7,Transmitter,BPSK,2242.0000,N/A,False
66772,IHI-SAT 2,Transmitter,FM,401.0500,N/A,False
66772,IHI-SAT 2,Transmitter,FM,8200.0000,N/A,False
66772,IHI-SAT 2,Transmitter,FM,2282.5000,N/A,False
98865,IITMSAT,Transmitter,GMSK,437.5050,N/A,False
98865,IITMSAT,Transmitter,CW,437.5050,N/A,False
26113,IMAGE,Transmitter,FM,2275.9050,N/A,False
6893,IMP-8,Transmitter,FM,148.9800,N/A,False
62673,IMPULSE-2 MIRA,Transmitter,FM,2221.0000,N/A,False
62673,IMPULSE-2 MIRA,Transmitter,FM,8495.0000,N/A,False
98333,INCA-2,Transceiver,GMSK,437.1250,145.9000,False
98333,INCA-2,Transmitter,GMSK,437.1250,N/A,False
66653,INHA-RoSAT,Transmitter,QPSK,2417.0000,N/A,False
66653,INHA-RoSAT,Transmitter,GFSK,437.6650,N/A,False
28628,INMARSAT 4-F1,Transmitter,BPSK,1545.9525,N/A,False
62616,INNOCUBE,Transmitter,CW,437.0200,N/A,False
62616,INNOCUBE,Transmitter,MSK AX.100 Mode 5,435.9500,N/A,False
63212,IOD-1,Transmitter,FM,2245.0000,N/A,False
64538,IOD2_Startical,Transmitter,FM,2272.5000,N/A,False
68435,ION SCV Astounding Alexandra,Transmitter,FSK AX.100 Mode 5,401.4145,N/A,False
68435,ION SCV Astounding Alexandra,Transmitter,FM,2247.5000,N/A,False
64575,ION SCV Charismatic Carlus,Transmitter,FSK AX.100 Mode 5,401.4145,N/A,False
58469,ION SCV Daring Diego,Transmitter,FM,2257.5000,N/A,False
58469,ION SCV Daring Diego,Transmitter,FSK AX.100 Mode 5,401.4145,N/A,False
98508,ION SCV Galactic Georgius,Transmitter,FM,2251.5000,N/A,False
63230,ION SCV Marvelous Mathias,Transmitter,FSK AX.100 Mode 5,401.4145,N/A,False
63230,ION SCV Marvelous Mathias,Transmitter,BPSK,2275.5000,N/A,False
64545,ION SCV Passionate Paula,Transmitter,FM,2255.5000,N/A,False
64545,ION SCV Passionate Paula,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
98507,ION SCV Stellar Stephanus,Transmitter,FM,2253.5000,N/A,False
50993,ION SCV-004,Transmitter,BPSK,2261.5000,N/A,False
50993,ION SCV-004,Transmitter,FSK AX.100 Mode 5,437.5150,N/A,False
50993,ION SCV-004,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
52761,ION SCV-006,Transmitter,FM,2261.5000,N/A,False
52761,ION SCV-006,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
55060,ION SCV-007,Transmitter,BPSK,2261.5000,N/A,False
55060,ION SCV-007,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
55051,ION SCV-008,Transmitter,BPSK,2259.5000,N/A,False
55051,ION SCV-008,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
56192,ION SCV-010,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
56192,ION SCV-010,Transmitter,BPSK,2261.5000,N/A,False
56957,ION SCV-011,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
56957,ION SCV-011,Transmitter,FM,2264.8000,N/A,False
60573,ION SCV-012,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
60573,ION SCV-012,Transmitter,BPSK,2267.5000,N/A,False
62630,ION SCV-014,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
62628,ION SCV-016,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
58300,ION-MK02-SCV013,Transmitter,BPSK,2265.5000,N/A,False
58300,ION-MK02-SCV013,Transmitter,FSK AX.100 Mode 5,401.4150,N/A,False
66698,IRIDE FM4,Transmitter,FM,2260.0000,N/A,False
62697,IRIDE-MS2-HEO-01,Transmitter,FM,2264.0000,N/A,False
62697,IRIDE-MS2-HEO-01,Transmitter,FM,8180.0000,N/A,False
64569,IRIDE-MS2-HEO-02,Transmitter,FM,2264.0000,N/A,False
64568,IRIDE-MS2-HEO-03,Transmitter,FM,2264.0000,N/A,False
64582,IRIDE-MS2-HEO-04,Transmitter,FM,2264.0000,N/A,False
64571,IRIDE-MS2-HEO-05,Transmitter,FM,2264.0000,N/A,False
64576,IRIDE-MS2-HEO-06,Transmitter,FM,2264.0000,N/A,False
64576,IRIDE-MS2-HEO-06,Transmitter,FM,2264.1500,N/A,False
64587,IRIDE-MS2-HEO-08,Transmitter,FM,2264.8120,N/A,False
64585,IRIDE-MS2-HEO-09,Transmitter,FM,2264.0000,N/A,False
39197,IRIS,Transmitter,FM,2220.8000,N/A,False
62684,IRIS-F2,Transmitter,FM,2280.0000,N/A,False
62684,IRIS-F2,Transmitter,BPSK,400.9100,N/A,False
62619,IRIS-F3,Transmitter,BPSK,400.9200,N/A,False
62619,IRIS-F3,Transmitter,FM,2280.0000,N/A,False
28051,IRS P6,Transmitter,BPSK,2250.0000,N/A,False
